status_id,created_at,source,is_quote,is_retweet,display_text_width,favorite_count,reply_to_screen_name,date,year,month,week,wday,hour,month_year
x902756821592625152,2017-08-30T04:56:13Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-08-30,2017,Aug,35,Wed,0,Aug-2017
x902758131565985792,2017-08-30T05:01:25Z,Twitter for iPhone,FALSE,FALSE,142,0,KilgoreTodd,2017-08-30,2017,Aug,35,Wed,1,Aug-2017
x902759173653397504,2017-08-30T05:05:34Z,Twitter for iPhone,FALSE,FALSE,90,66,NA,2017-08-30,2017,Aug,35,Wed,1,Aug-2017
x902878134730678272,2017-08-30T12:58:16Z,Twitter for iPhone,FALSE,TRUE,109,0,NA,2017-08-30,2017,Aug,35,Wed,8,Aug-2017
x902879326902865924,2017-08-30T13:03:00Z,Twitter for iPhone,FALSE,FALSE,127,0,StG0331,2017-08-30,2017,Aug,35,Wed,9,Aug-2017
x902880038063886336,2017-08-30T13:05:50Z,Twitter for iPhone,FALSE,FALSE,141,1,TickngTmeBmb412,2017-08-30,2017,Aug,35,Wed,9,Aug-2017
x902880230704021505,2017-08-30T13:06:36Z,Twitter for iPhone,FALSE,FALSE,20,12,tallcathy,2017-08-30,2017,Aug,35,Wed,9,Aug-2017
x902881240788996097,2017-08-30T13:10:37Z,Twitter for iPhone,FALSE,FALSE,134,15,Sam1963,2017-08-30,2017,Aug,35,Wed,9,Aug-2017
x902883268932063232,2017-08-30T13:18:40Z,Twitter for iPhone,FALSE,FALSE,53,0,SummersEve412,2017-08-30,2017,Aug,35,Wed,9,Aug-2017
x902904509600542720,2017-08-30T14:43:04Z,Twitter Web Client,FALSE,FALSE,73,34,NA,2017-08-30,2017,Aug,35,Wed,10,Aug-2017
x902953759957028866,2017-08-30T17:58:47Z,Twitter Web Client,FALSE,FALSE,90,8,NA,2017-08-30,2017,Aug,35,Wed,13,Aug-2017
x902953831708975105,2017-08-30T17:59:04Z,Twitter Web Client,FALSE,TRUE,140,0,NA,2017-08-30,2017,Aug,35,Wed,13,Aug-2017
x902953886339801088,2017-08-30T17:59:17Z,Twitter Web Client,FALSE,TRUE,89,0,NA,2017-08-30,2017,Aug,35,Wed,13,Aug-2017
x902955817896464384,2017-08-30T18:06:57Z,Twitter Web Client,FALSE,TRUE,139,0,NA,2017-08-30,2017,Aug,35,Wed,14,Aug-2017
x902963119240175616,2017-08-30T18:35:58Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-30,2017,Aug,35,Wed,14,Aug-2017
x902985851004755970,2017-08-30T20:06:18Z,Twitter for iPhone,FALSE,FALSE,107,15,NA,2017-08-30,2017,Aug,35,Wed,16,Aug-2017
x903021038128291841,2017-08-30T22:26:07Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-30,2017,Aug,35,Wed,18,Aug-2017
x903021094629756928,2017-08-30T22:26:20Z,Twitter for iPhone,FALSE,FALSE,16,1,hilltop613,2017-08-30,2017,Aug,35,Wed,18,Aug-2017
x903087689678848002,2017-08-31T02:50:58Z,Twitter for iPhone,TRUE,FALSE,136,51,NA,2017-08-30,2017,Aug,35,Wed,22,Aug-2017
x903113137355972609,2017-08-31T04:32:05Z,Twitter for iPhone,TRUE,FALSE,139,14,NA,2017-08-31,2017,Aug,35,Thu,0,Aug-2017
x903277653205114880,2017-08-31T15:25:49Z,Twitter for iPhone,FALSE,TRUE,113,0,NA,2017-08-31,2017,Aug,35,Thu,11,Aug-2017
x903277778367283200,2017-08-31T15:26:19Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-08-31,2017,Aug,35,Thu,11,Aug-2017
x903278014133391360,2017-08-31T15:27:15Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-31,2017,Aug,35,Thu,11,Aug-2017
x903300575026085890,2017-08-31T16:56:54Z,Twitter for iPhone,FALSE,TRUE,105,0,NA,2017-08-31,2017,Aug,35,Thu,12,Aug-2017
x903300646065115137,2017-08-31T16:57:11Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-31,2017,Aug,35,Thu,12,Aug-2017
x903334737615482880,2017-08-31T19:12:39Z,Twitter for iPhone,FALSE,FALSE,99,8,NA,2017-08-31,2017,Aug,35,Thu,15,Aug-2017
x903337657840873472,2017-08-31T19:24:15Z,Twitter for iPhone,FALSE,FALSE,141,33,NA,2017-08-31,2017,Aug,35,Thu,15,Aug-2017
x903366239879344129,2017-08-31T21:17:49Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-31,2017,Aug,35,Thu,17,Aug-2017
x903366619484889090,2017-08-31T21:19:20Z,Twitter for iPhone,FALSE,TRUE,101,0,NA,2017-08-31,2017,Aug,35,Thu,17,Aug-2017
x903367433444102144,2017-08-31T21:22:34Z,Twitter for iPhone,FALSE,TRUE,148,0,NA,2017-08-31,2017,Aug,35,Thu,17,Aug-2017
x903393299901374465,2017-08-31T23:05:21Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-31,2017,Aug,35,Thu,19,Aug-2017
x903393604340731904,2017-08-31T23:06:34Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-08-31,2017,Aug,35,Thu,19,Aug-2017
x903393634464264192,2017-08-31T23:06:41Z,Twitter for iPhone,FALSE,TRUE,88,0,NA,2017-08-31,2017,Aug,35,Thu,19,Aug-2017
x903422212425834496,2017-09-01T01:00:14Z,Twitter for iPhone,FALSE,FALSE,65,3,AltHistories,2017-08-31,2017,Aug,35,Thu,21,Aug-2017
x903422538826620929,2017-09-01T01:01:32Z,Twitter for iPhone,FALSE,FALSE,65,1,CedesTheGreat,2017-08-31,2017,Aug,35,Thu,21,Aug-2017
x903423369751793665,2017-09-01T01:04:50Z,Twitter for iPhone,FALSE,FALSE,106,4,laughingbanshee,2017-08-31,2017,Aug,35,Thu,21,Aug-2017
x903449711046221824,2017-09-01T02:49:31Z,Twitter for iPhone,FALSE,FALSE,140,78,NA,2017-08-31,2017,Aug,35,Thu,22,Aug-2017
x903451987991302144,2017-09-01T02:58:33Z,Twitter for iPhone,TRUE,FALSE,138,108,NA,2017-08-31,2017,Aug,35,Thu,22,Aug-2017
x903454244182818816,2017-09-01T03:07:31Z,Twitter for iPhone,TRUE,FALSE,144,24,NA,2017-08-31,2017,Aug,35,Thu,23,Aug-2017
x903454690318405633,2017-09-01T03:09:18Z,Twitter for iPhone,FALSE,FALSE,137,2,Mark340,2017-08-31,2017,Aug,35,Thu,23,Aug-2017
x903486337008807937,2017-09-01T05:15:03Z,Twitter for iPhone,FALSE,TRUE,98,0,NA,2017-09-01,2017,Sep,35,Fri,1,Sep-2017
x903615488005201921,2017-09-01T13:48:15Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-09-01,2017,Sep,35,Fri,9,Sep-2017
x903616701601898496,2017-09-01T13:53:04Z,Twitter for iPhone,TRUE,FALSE,123,143,NA,2017-09-01,2017,Sep,35,Fri,9,Sep-2017
x903636255644274689,2017-09-01T15:10:46Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-09-01,2017,Sep,35,Fri,11,Sep-2017
x903650867555049472,2017-09-01T16:08:50Z,Twitter Web Client,FALSE,FALSE,112,9,NA,2017-09-01,2017,Sep,35,Fri,12,Sep-2017
x903652202132189184,2017-09-01T16:14:08Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-01,2017,Sep,35,Fri,12,Sep-2017
x903688863968886785,2017-09-01T18:39:49Z,Twitter for iPhone,FALSE,FALSE,79,15,NA,2017-09-01,2017,Sep,35,Fri,14,Sep-2017
x903689037172572161,2017-09-01T18:40:30Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-01,2017,Sep,35,Fri,14,Sep-2017
x903727719300640769,2017-09-01T21:14:13Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-01,2017,Sep,35,Fri,17,Sep-2017
x903781193958785024,2017-09-02T00:46:42Z,Twitter for iPhone,FALSE,TRUE,69,0,NA,2017-09-01,2017,Sep,35,Fri,20,Sep-2017
x903823543988781057,2017-09-02T03:34:59Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-01,2017,Sep,35,Fri,23,Sep-2017
x904039080475942913,2017-09-02T17:51:27Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-09-02,2017,Sep,35,Sat,13,Sep-2017
x904039300085506048,2017-09-02T17:52:20Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-02,2017,Sep,35,Sat,13,Sep-2017
x904078844025602048,2017-09-02T20:29:28Z,Twitter Web Client,TRUE,FALSE,49,8,NA,2017-09-02,2017,Sep,35,Sat,16,Sep-2017
x904081560542040064,2017-09-02T20:40:15Z,Twitter Web Client,FALSE,FALSE,130,16,NA,2017-09-02,2017,Sep,35,Sat,16,Sep-2017
x904081780717879300,2017-09-02T20:41:08Z,Twitter Web Client,FALSE,TRUE,92,0,NA,2017-09-02,2017,Sep,35,Sat,16,Sep-2017
x904093391063011329,2017-09-02T21:27:16Z,Twitter Web Client,FALSE,TRUE,140,0,NA,2017-09-02,2017,Sep,35,Sat,17,Sep-2017
x904093758668632065,2017-09-02T21:28:43Z,Twitter Web Client,FALSE,FALSE,104,6,NA,2017-09-02,2017,Sep,35,Sat,17,Sep-2017
x904129260264271872,2017-09-02T23:49:48Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-09-02,2017,Sep,35,Sat,19,Sep-2017
x904130838429921280,2017-09-02T23:56:04Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-02,2017,Sep,35,Sat,19,Sep-2017
x904156824512888833,2017-09-03T01:39:20Z,Twitter for iPhone,FALSE,TRUE,132,0,NA,2017-09-02,2017,Sep,35,Sat,21,Sep-2017
x904157132215513088,2017-09-03T01:40:33Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-02,2017,Sep,35,Sat,21,Sep-2017
x904161618120105984,2017-09-03T01:58:22Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-02,2017,Sep,35,Sat,21,Sep-2017
x904431307433893888,2017-09-03T19:50:01Z,Twitter Web Client,FALSE,FALSE,114,10,NA,2017-09-03,2017,Sep,36,Sun,15,Sep-2017
x904447781573709824,2017-09-03T20:55:29Z,Twitter for iPhone,TRUE,FALSE,80,75,NA,2017-09-03,2017,Sep,36,Sun,16,Sep-2017
x904518613314482176,2017-09-04T01:36:57Z,Twitter for iPhone,TRUE,FALSE,104,523,NA,2017-09-03,2017,Sep,36,Sun,21,Sep-2017
x904519586887892996,2017-09-04T01:40:49Z,Twitter for iPhone,FALSE,FALSE,62,10,NA,2017-09-03,2017,Sep,36,Sun,21,Sep-2017
x904526773626576896,2017-09-04T02:09:22Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-09-03,2017,Sep,36,Sun,22,Sep-2017
x904528261639786496,2017-09-04T02:15:17Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-09-03,2017,Sep,36,Sun,22,Sep-2017
x904536956541034496,2017-09-04T02:49:50Z,Twitter for iPhone,FALSE,TRUE,117,0,NA,2017-09-03,2017,Sep,36,Sun,22,Sep-2017
x904553562541350913,2017-09-04T03:55:49Z,Twitter for iPhone,FALSE,FALSE,140,28,NA,2017-09-03,2017,Sep,36,Sun,23,Sep-2017
x904556048140382208,2017-09-04T04:05:42Z,Twitter for iPhone,FALSE,FALSE,122,134,NA,2017-09-04,2017,Sep,36,Mon,0,Sep-2017
x904701442526760964,2017-09-04T13:43:27Z,Twitter for iPhone,FALSE,FALSE,124,127,NA,2017-09-04,2017,Sep,36,Mon,9,Sep-2017
x904722451678068736,2017-09-04T15:06:56Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-09-04,2017,Sep,36,Mon,11,Sep-2017
x904794167120986112,2017-09-04T19:51:54Z,Twitter Web Client,FALSE,TRUE,51,0,NA,2017-09-04,2017,Sep,36,Mon,15,Sep-2017
x904848342253002752,2017-09-04T23:27:10Z,Twitter for iPhone,FALSE,TRUE,126,0,NA,2017-09-04,2017,Sep,36,Mon,19,Sep-2017
x904848502718697472,2017-09-04T23:27:48Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-04,2017,Sep,36,Mon,19,Sep-2017
x904868753372053504,2017-09-05T00:48:17Z,Twitter for iPhone,FALSE,TRUE,85,0,NA,2017-09-04,2017,Sep,36,Mon,20,Sep-2017
x904895536590987265,2017-09-05T02:34:42Z,Twitter for iPhone,FALSE,TRUE,116,0,NA,2017-09-04,2017,Sep,36,Mon,22,Sep-2017
x904919262304849920,2017-09-05T04:08:59Z,Twitter for iPhone,FALSE,FALSE,144,1,tjpotts1985,2017-09-05,2017,Sep,36,Tue,0,Sep-2017
x905052005693054977,2017-09-05T12:56:27Z,Twitter for iPhone,FALSE,FALSE,113,18,NA,2017-09-05,2017,Sep,36,Tue,8,Sep-2017
x905110094890901505,2017-09-05T16:47:17Z,Twitter for iPhone,TRUE,FALSE,51,1251,NA,2017-09-05,2017,Sep,36,Tue,12,Sep-2017
x905111178212507649,2017-09-05T16:51:35Z,Twitter for iPhone,FALSE,FALSE,88,33,NA,2017-09-05,2017,Sep,36,Tue,12,Sep-2017
x905203897907781632,2017-09-05T23:00:01Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-09-05,2017,Sep,36,Tue,19,Sep-2017
x905226212771057665,2017-09-06T00:28:42Z,Twitter Web Client,FALSE,FALSE,135,8,NA,2017-09-05,2017,Sep,36,Tue,20,Sep-2017
x905259676237008896,2017-09-06T02:41:40Z,Twitter for iPhone,TRUE,FALSE,141,76,NA,2017-09-05,2017,Sep,36,Tue,22,Sep-2017
x905260156518354944,2017-09-06T02:43:34Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-05,2017,Sep,36,Tue,22,Sep-2017
x905406505448591361,2017-09-06T12:25:07Z,Twitter Web Client,FALSE,FALSE,106,16,NA,2017-09-06,2017,Sep,36,Wed,8,Sep-2017
x905406772571197440,2017-09-06T12:26:10Z,Twitter for iPhone,FALSE,TRUE,133,0,NA,2017-09-06,2017,Sep,36,Wed,8,Sep-2017
x905407460323807232,2017-09-06T12:28:54Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-06,2017,Sep,36,Wed,8,Sep-2017
x905424690067492864,2017-09-06T13:37:22Z,Twitter Web Client,FALSE,FALSE,137,28,NA,2017-09-06,2017,Sep,36,Wed,9,Sep-2017
x905427922374336512,2017-09-06T13:50:13Z,Twitter for iPhone,FALSE,TRUE,127,0,NA,2017-09-06,2017,Sep,36,Wed,9,Sep-2017
x905449272627396608,2017-09-06T15:15:03Z,Twitter for iPhone,FALSE,TRUE,148,0,NA,2017-09-06,2017,Sep,36,Wed,11,Sep-2017
x905454464433352704,2017-09-06T15:35:41Z,Twitter Web Client,FALSE,FALSE,139,22,NA,2017-09-06,2017,Sep,36,Wed,11,Sep-2017
x905454594607730688,2017-09-06T15:36:12Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-06,2017,Sep,36,Wed,11,Sep-2017
x905455713887117312,2017-09-06T15:40:39Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-06,2017,Sep,36,Wed,11,Sep-2017
x905474149254139904,2017-09-06T16:53:54Z,Twitter for iPhone,FALSE,FALSE,111,8,NA,2017-09-06,2017,Sep,36,Wed,12,Sep-2017
x905474391508631552,2017-09-06T16:54:52Z,Twitter Web Client,FALSE,FALSE,97,39,NA,2017-09-06,2017,Sep,36,Wed,12,Sep-2017
x905474446726746112,2017-09-06T16:55:05Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-06,2017,Sep,36,Wed,12,Sep-2017
x905485371470995456,2017-09-06T17:38:30Z,Twitter for iPhone,FALSE,TRUE,131,0,NA,2017-09-06,2017,Sep,36,Wed,13,Sep-2017
x905494195103834119,2017-09-06T18:13:34Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-06,2017,Sep,36,Wed,14,Sep-2017
x905494814082387968,2017-09-06T18:16:01Z,Twitter for iPhone,FALSE,TRUE,86,0,NA,2017-09-06,2017,Sep,36,Wed,14,Sep-2017
x905525200766337024,2017-09-06T20:16:46Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-06,2017,Sep,36,Wed,16,Sep-2017
x905546377098399744,2017-09-06T21:40:55Z,Twitter for iPhone,TRUE,FALSE,48,98,NA,2017-09-06,2017,Sep,36,Wed,17,Sep-2017
x905561104608354306,2017-09-06T22:39:26Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-09-06,2017,Sep,36,Wed,18,Sep-2017
x905561507597078528,2017-09-06T22:41:02Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-06,2017,Sep,36,Wed,18,Sep-2017
x905576413205549057,2017-09-06T23:40:16Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-06,2017,Sep,36,Wed,19,Sep-2017
x905576491173511168,2017-09-06T23:40:34Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-06,2017,Sep,36,Wed,19,Sep-2017
x905579668744622080,2017-09-06T23:53:12Z,Twitter for iPhone,TRUE,FALSE,139,72,NA,2017-09-06,2017,Sep,36,Wed,19,Sep-2017
x905597284880142336,2017-09-07T01:03:12Z,Twitter for iPhone,FALSE,TRUE,124,0,NA,2017-09-06,2017,Sep,36,Wed,21,Sep-2017
x905615155446370305,2017-09-07T02:14:13Z,Twitter for iPhone,FALSE,FALSE,89,45,NA,2017-09-06,2017,Sep,36,Wed,22,Sep-2017
x905794136426643457,2017-09-07T14:05:25Z,Twitter for iPhone,FALSE,FALSE,71,501,NA,2017-09-07,2017,Sep,36,Thu,10,Sep-2017
x905794269323120641,2017-09-07T14:05:57Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-07,2017,Sep,36,Thu,10,Sep-2017
x905794377355755520,2017-09-07T14:06:23Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-07,2017,Sep,36,Thu,10,Sep-2017
x905829560163471361,2017-09-07T16:26:11Z,Twitter for iPhone,FALSE,FALSE,67,92,NA,2017-09-07,2017,Sep,36,Thu,12,Sep-2017
x905830690427686913,2017-09-07T16:30:40Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-09-07,2017,Sep,36,Thu,12,Sep-2017
x905831094435676160,2017-09-07T16:32:17Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-09-07,2017,Sep,36,Thu,12,Sep-2017
x905832826469310464,2017-09-07T16:39:10Z,Twitter Web Client,FALSE,FALSE,141,185,NA,2017-09-07,2017,Sep,36,Thu,12,Sep-2017
x905835303805616130,2017-09-07T16:49:00Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-07,2017,Sep,36,Thu,12,Sep-2017
x905836496166539264,2017-09-07T16:53:44Z,Twitter for iPhone,TRUE,FALSE,4,23,NA,2017-09-07,2017,Sep,36,Thu,12,Sep-2017
x905836533038579712,2017-09-07T16:53:53Z,Twitter for iPhone,TRUE,FALSE,4,18,NA,2017-09-07,2017,Sep,36,Thu,12,Sep-2017
x905836566190444544,2017-09-07T16:54:01Z,Twitter for iPhone,TRUE,FALSE,3,9,NA,2017-09-07,2017,Sep,36,Thu,12,Sep-2017
x905841680473042945,2017-09-07T17:14:21Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-07,2017,Sep,36,Thu,13,Sep-2017
x905854476539621377,2017-09-07T18:05:11Z,Twitter for iPhone,FALSE,TRUE,131,0,NA,2017-09-07,2017,Sep,36,Thu,14,Sep-2017
x905872120319799303,2017-09-07T19:15:18Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-07,2017,Sep,36,Thu,15,Sep-2017
x905872385655623684,2017-09-07T19:16:21Z,Twitter for iPhone,FALSE,FALSE,10,0,Andyweaver19,2017-09-07,2017,Sep,36,Thu,15,Sep-2017
x905883516243779587,2017-09-07T20:00:35Z,Twitter for iPhone,FALSE,FALSE,84,170,NA,2017-09-07,2017,Sep,36,Thu,16,Sep-2017
x905913626590158849,2017-09-07T22:00:14Z,Twitter for iPhone,FALSE,TRUE,101,0,NA,2017-09-07,2017,Sep,36,Thu,18,Sep-2017
x905914358575792128,2017-09-07T22:03:08Z,Twitter for iPhone,FALSE,TRUE,105,0,NA,2017-09-07,2017,Sep,36,Thu,18,Sep-2017
x905927610089295872,2017-09-07T22:55:48Z,Twitter for iPhone,TRUE,FALSE,141,20,NA,2017-09-07,2017,Sep,36,Thu,18,Sep-2017
x905935993907367936,2017-09-07T23:29:07Z,Twitter for iPhone,FALSE,TRUE,79,0,NA,2017-09-07,2017,Sep,36,Thu,19,Sep-2017
x905936203417079809,2017-09-07T23:29:57Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-07,2017,Sep,36,Thu,19,Sep-2017
x905948297503924224,2017-09-08T00:18:00Z,Twitter for iPhone,FALSE,FALSE,103,34,NA,2017-09-07,2017,Sep,36,Thu,20,Sep-2017
x905949290153082883,2017-09-08T00:21:57Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-07,2017,Sep,36,Thu,20,Sep-2017
x905990139654152192,2017-09-08T03:04:16Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-07,2017,Sep,36,Thu,23,Sep-2017
x905990329316380672,2017-09-08T03:05:01Z,Twitter for iPhone,FALSE,TRUE,90,0,NA,2017-09-07,2017,Sep,36,Thu,23,Sep-2017
x906054876207120385,2017-09-08T07:21:30Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-09-08,2017,Sep,36,Fri,3,Sep-2017
x906188895703924736,2017-09-08T16:14:03Z,Twitter Web Client,FALSE,TRUE,105,0,NA,2017-09-08,2017,Sep,36,Fri,12,Sep-2017
x906189332003815424,2017-09-08T16:15:47Z,Twitter Web Client,FALSE,TRUE,140,0,NA,2017-09-08,2017,Sep,36,Fri,12,Sep-2017
x906204713217089539,2017-09-08T17:16:54Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-08,2017,Sep,36,Fri,13,Sep-2017
x906262762774519808,2017-09-08T21:07:34Z,Twitter for iPhone,FALSE,TRUE,98,0,NA,2017-09-08,2017,Sep,36,Fri,17,Sep-2017
x906262826809004034,2017-09-08T21:07:50Z,Twitter for iPhone,FALSE,FALSE,109,50,NA,2017-09-08,2017,Sep,36,Fri,17,Sep-2017
x906297134336679936,2017-09-08T23:24:09Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-08,2017,Sep,36,Fri,19,Sep-2017
x906306023996223490,2017-09-08T23:59:29Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-08,2017,Sep,36,Fri,19,Sep-2017
x906312691857461248,2017-09-09T00:25:58Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-08,2017,Sep,36,Fri,20,Sep-2017
x906322930996576257,2017-09-09T01:06:40Z,Twitter for iPhone,FALSE,TRUE,138,0,NA,2017-09-08,2017,Sep,36,Fri,21,Sep-2017
x906323129508737024,2017-09-09T01:07:27Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-08,2017,Sep,36,Fri,21,Sep-2017
x906348481761218561,2017-09-09T02:48:11Z,Twitter for iPhone,FALSE,TRUE,112,0,NA,2017-09-08,2017,Sep,36,Fri,22,Sep-2017
x906348530062721024,2017-09-09T02:48:23Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-08,2017,Sep,36,Fri,22,Sep-2017
x906348738062508032,2017-09-09T02:49:12Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-09-08,2017,Sep,36,Fri,22,Sep-2017
x906368164623261696,2017-09-09T04:06:24Z,Twitter for iPhone,FALSE,TRUE,98,0,NA,2017-09-09,2017,Sep,36,Sat,0,Sep-2017
x906591442029699072,2017-09-09T18:53:38Z,Twitter for iPhone,FALSE,FALSE,133,21,NA,2017-09-09,2017,Sep,36,Sat,14,Sep-2017
x907003959822479361,2017-09-10T22:12:49Z,Twitter for iPhone,FALSE,FALSE,115,30,NA,2017-09-10,2017,Sep,37,Sun,18,Sep-2017
x907008970761625600,2017-09-10T22:32:44Z,Twitter for iPhone,FALSE,FALSE,134,106,NA,2017-09-10,2017,Sep,37,Sun,18,Sep-2017
x907063851425902593,2017-09-11T02:10:49Z,Twitter for iPhone,FALSE,FALSE,141,1,Mwfis,2017-09-10,2017,Sep,37,Sun,22,Sep-2017
x907080610170261504,2017-09-11T03:17:24Z,Twitter for iPhone,TRUE,FALSE,94,113,NA,2017-09-10,2017,Sep,37,Sun,23,Sep-2017
x907098013746810880,2017-09-11T04:26:34Z,Twitter for iPhone,FALSE,TRUE,135,0,NA,2017-09-11,2017,Sep,37,Mon,0,Sep-2017
x907259593725800449,2017-09-11T15:08:37Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-09-11,2017,Sep,37,Mon,11,Sep-2017
x907260907364995073,2017-09-11T15:13:51Z,Twitter Web Client,FALSE,FALSE,142,29,NA,2017-09-11,2017,Sep,37,Mon,11,Sep-2017
x907297331376254976,2017-09-11T17:38:35Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-09-11,2017,Sep,37,Mon,13,Sep-2017
x907298718210248704,2017-09-11T17:44:05Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-11,2017,Sep,37,Mon,13,Sep-2017
x907308270511169538,2017-09-11T18:22:03Z,Twitter Web Client,FALSE,FALSE,75,18,NA,2017-09-11,2017,Sep,37,Mon,14,Sep-2017
x907309375123009536,2017-09-11T18:26:26Z,Twitter for iPhone,TRUE,FALSE,58,24,NA,2017-09-11,2017,Sep,37,Mon,14,Sep-2017
x907315742328152066,2017-09-11T18:51:44Z,Twitter for iPhone,TRUE,FALSE,139,28,NA,2017-09-11,2017,Sep,37,Mon,14,Sep-2017
x907355878566834182,2017-09-11T21:31:13Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-11,2017,Sep,37,Mon,17,Sep-2017
x907355946774654977,2017-09-11T21:31:30Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-11,2017,Sep,37,Mon,17,Sep-2017
x907356259497766913,2017-09-11T21:32:44Z,Twitter for iPhone,FALSE,TRUE,126,0,NA,2017-09-11,2017,Sep,37,Mon,17,Sep-2017
x907356805495492608,2017-09-11T21:34:54Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-09-11,2017,Sep,37,Mon,17,Sep-2017
x907357772991418369,2017-09-11T21:38:45Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-11,2017,Sep,37,Mon,17,Sep-2017
x907357824321310720,2017-09-11T21:38:57Z,Twitter for iPhone,FALSE,TRUE,111,0,NA,2017-09-11,2017,Sep,37,Mon,17,Sep-2017
x907446469908684800,2017-09-12T03:31:12Z,Twitter for iPhone,FALSE,TRUE,116,0,NA,2017-09-11,2017,Sep,37,Mon,23,Sep-2017
x907452198430367744,2017-09-12T03:53:58Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-09-11,2017,Sep,37,Mon,23,Sep-2017
x907453141238546433,2017-09-12T03:57:43Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-09-11,2017,Sep,37,Mon,23,Sep-2017
x907472139032416256,2017-09-12T05:13:12Z,Twitter Web Client,FALSE,FALSE,83,36,NA,2017-09-12,2017,Sep,37,Tue,1,Sep-2017
x907481450529902592,2017-09-12T05:50:12Z,Twitter Web Client,FALSE,TRUE,140,0,NA,2017-09-12,2017,Sep,37,Tue,1,Sep-2017
x907484744794984449,2017-09-12T06:03:18Z,Twitter Web Client,TRUE,FALSE,140,14,NA,2017-09-12,2017,Sep,37,Tue,2,Sep-2017
